date,product,category,marketplace,price,sales_count,revenue,commission_rate,commission_amount,has_stock_requirement,product_type,source,affiliate_network,platform,cost,profit,profit_margin,collected_at
2025-04-22,Multivitamínico,Suplementos,Amazon,61.24,19,1163.65,13.13,152.75,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Multivitamínico,Suplementos,Amazon,58.37,15,875.48,13.13,114.92,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Multivitamínico,Suplementos,Amazon,57.46,11,632.03,13.13,82.97,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Multivitamínico,Suplementos,Amazon,61.42,24,1474.15,13.13,193.51,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Multivitamínico,Suplementos,Amazon,58.07,16,929.06,13.13,121.96,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Multivitamínico,Suplementos,Amazon,58.19,19,1105.52,13.13,145.12,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Multivitamínico,Suplementos,Amazon,59.6,22,1311.13,13.13,172.11,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Multivitamínico,Suplementos,Amazon,59.59,16,953.45,13.13,125.16,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Multivitamínico,Suplementos,Amazon,59.81,4,239.24,13.13,31.4,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Multivitamínico,Suplementos,Amazon,59.33,11,652.59,13.13,85.66,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Multivitamínico,Suplementos,Amazon,57.5,13,747.47,13.13,98.12,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Multivitamínico,Suplementos,Amazon,61.51,13,799.61,13.13,104.96,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Multivitamínico,Suplementos,Amazon,59.35,12,712.18,13.13,93.49,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Multivitamínico,Suplementos,Amazon,60.57,18,1090.2,13.13,143.11,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Multivitamínico,Suplementos,Amazon,60.67,18,1092.14,13.13,143.36,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Multivitamínico,Suplementos,Amazon,58.82,12,705.87,13.13,92.66,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Multivitamínico,Suplementos,Amazon,60.15,15,902.18,13.13,118.43,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Multivitamínico,Suplementos,Amazon,60.88,3,182.63,13.13,23.97,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Multivitamínico,Suplementos,Amazon,59.92,13,778.91,13.13,102.25,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Multivitamínico,Suplementos,Amazon,61.25,22,1347.55,13.13,176.89,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Multivitamínico,Suplementos,Amazon,60.67,13,788.7,13.13,103.53,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Multivitamínico,Suplementos,Amazon,57.94,16,927.02,13.13,121.69,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Multivitamínico,Suplementos,Mercado Livre,46.04,21,966.85,18.42,178.06,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Multivitamínico,Suplementos,Mercado Livre,45.63,24,1095.13,18.42,201.68,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Multivitamínico,Suplementos,Mercado Livre,45.78,15,686.75,18.42,126.48,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Multivitamínico,Suplementos,Mercado Livre,50.06,11,550.69,18.42,101.42,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Multivitamínico,Suplementos,Mercado Livre,47.87,15,718.09,18.42,132.25,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Multivitamínico,Suplementos,Mercado Livre,45.37,4,181.49,18.42,33.42,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Multivitamínico,Suplementos,Mercado Livre,49.9,22,1097.8,18.42,202.18,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Multivitamínico,Suplementos,Mercado Livre,46.29,25,1157.15,18.42,213.11,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Multivitamínico,Suplementos,Mercado Livre,49.13,24,1179.02,18.42,217.13,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Multivitamínico,Suplementos,Mercado Livre,49.73,12,596.79,18.42,109.91,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Multivitamínico,Suplementos,Mercado Livre,48.1,23,1106.35,18.42,203.75,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Multivitamínico,Suplementos,Mercado Livre,48.11,1,48.11,18.42,8.86,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Multivitamínico,Suplementos,Mercado Livre,48.45,15,726.74,18.42,133.84,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Multivitamínico,Suplementos,Mercado Livre,48.73,27,1315.62,18.42,242.29,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Multivitamínico,Suplementos,Mercado Livre,46.65,12,559.76,18.42,103.09,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Multivitamínico,Suplementos,Mercado Livre,48.24,18,868.38,18.42,159.93,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Multivitamínico,Suplementos,Mercado Livre,47.81,6,286.85,18.42,52.83,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Multivitamínico,Suplementos,Mercado Livre,48.93,15,734.0,18.42,135.18,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Multivitamínico,Suplementos,Mercado Livre,48.43,5,242.16,18.42,44.6,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Multivitamínico,Suplementos,Mercado Livre,46.45,9,418.07,18.42,76.99,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Multivitamínico,Suplementos,Mercado Livre,45.8,27,1236.49,18.42,227.72,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Multivitamínico,Suplementos,Mercado Livre,48.71,10,487.08,18.42,89.7,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Multivitamínico,Suplementos,Mercado Livre,46.47,6,278.85,18.42,51.35,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Multivitamínico,Suplementos,Mercado Livre,46.93,6,281.58,18.42,51.86,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Multivitamínico,Suplementos,Mercado Livre,46.16,13,600.14,18.42,110.53,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Multivitamínico,Suplementos,Mercado Livre,47.34,31,1467.53,18.42,270.27,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Multivitamínico,Suplementos,Mercado Livre,45.37,4,181.47,18.42,33.42,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Multivitamínico,Suplementos,Mercado Livre,49.27,21,1034.65,18.42,190.55,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Multivitamínico,Suplementos,Mercado Livre,49.9,22,1097.78,18.42,202.17,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Multivitamínico,Suplementos,Mercado Livre,47.75,24,1146.06,18.42,211.06,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Multivitamínico,Suplementos,Shopee,149.24,12,1790.85,20.71,370.95,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Multivitamínico,Suplementos,Shopee,149.41,15,2241.18,20.71,464.23,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Multivitamínico,Suplementos,Shopee,146.14,2,292.29,20.71,60.54,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Multivitamínico,Suplementos,Shopee,140.47,1,140.47,20.71,29.1,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Multivitamínico,Suplementos,Shopee,149.48,3,448.45,20.71,92.89,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Multivitamínico,Suplementos,Shopee,136.51,9,1228.61,20.71,254.49,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Multivitamínico,Suplementos,Shopee,142.09,13,1847.18,20.71,382.62,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Multivitamínico,Suplementos,Shopee,144.72,15,2170.77,20.71,449.64,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Multivitamínico,Suplementos,Shopee,140.46,2,280.93,20.71,58.19,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Multivitamínico,Suplementos,Shopee,148.51,7,1039.55,20.71,215.33,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Multivitamínico,Suplementos,Shopee,137.09,23,3153.08,20.71,653.11,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Multivitamínico,Suplementos,Shopee,141.28,6,847.71,20.71,175.59,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Multivitamínico,Suplementos,Shopee,145.25,8,1161.97,20.71,240.68,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Multivitamínico,Suplementos,Shopee,145.08,3,435.24,20.71,90.15,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Multivitamínico,Suplementos,Shopee,139.45,12,1673.43,20.71,346.63,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Multivitamínico,Suplementos,Shopee,148.3,1,148.3,20.71,30.72,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Multivitamínico,Suplementos,Shopee,149.29,3,447.88,20.71,92.77,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Multivitamínico,Suplementos,Shopee,138.92,5,694.6,20.71,143.88,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Multivitamínico,Suplementos,Shopee,141.95,19,2696.99,20.71,558.64,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Multivitamínico,Suplementos,Shopee,141.04,5,705.19,20.71,146.07,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Multivitamínico,Suplementos,Shopee,141.31,13,1837.04,20.71,380.52,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Multivitamínico,Suplementos,Shopee,137.55,18,2475.94,20.71,512.85,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Multivitamínico,Suplementos,Shopee,146.11,15,2191.65,20.71,453.97,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Multivitamínico,Suplementos,Shopee,136.73,19,2597.86,20.71,538.11,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Multivitamínico,Suplementos,Shopee,141.68,3,425.03,20.71,88.04,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Multivitamínico,Suplementos,Shopee,146.58,5,732.88,20.71,151.8,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Multivitamínico,Suplementos,Shopee,137.33,18,2472.02,20.71,512.04,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Multivitamínico,Suplementos,Shopee,137.06,8,1096.49,20.71,227.12,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Multivitamínico,Suplementos,Shopee,145.68,11,1602.48,20.71,331.93,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Multivitamínico,Suplementos,Shopee,146.07,3,438.2,20.71,90.77,False,physical,Shopee API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Multivitamínico,Suplementos,AliExpress,138.22,1,138.22,12.36,17.09,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Multivitamínico,Suplementos,AliExpress,127.08,9,1143.76,12.36,141.42,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Multivitamínico,Suplementos,AliExpress,137.92,4,551.67,12.36,68.21,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Multivitamínico,Suplementos,AliExpress,139.55,22,3070.15,12.36,379.62,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Multivitamínico,Suplementos,AliExpress,132.58,23,3049.29,12.36,377.04,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Multivitamínico,Suplementos,AliExpress,131.45,8,1051.59,12.36,130.03,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Multivitamínico,Suplementos,AliExpress,130.59,16,2089.41,12.36,258.35,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Multivitamínico,Suplementos,AliExpress,130.09,19,2471.7,12.36,305.62,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Multivitamínico,Suplementos,AliExpress,135.18,2,270.36,12.36,33.43,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Multivitamínico,Suplementos,AliExpress,127.12,20,2542.44,12.36,314.37,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Multivitamínico,Suplementos,AliExpress,132.35,14,1852.95,12.36,229.12,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Multivitamínico,Suplementos,AliExpress,138.43,24,3322.23,12.36,410.79,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Multivitamínico,Suplementos,AliExpress,137.26,14,1921.7,12.36,237.62,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Multivitamínico,Suplementos,AliExpress,132.17,2,264.34,12.36,32.69,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Multivitamínico,Suplementos,AliExpress,131.27,8,1050.17,12.36,129.85,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Multivitamínico,Suplementos,AliExpress,139.28,2,278.56,12.36,34.44,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Multivitamínico,Suplementos,AliExpress,136.4,19,2591.57,12.36,320.45,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Multivitamínico,Suplementos,AliExpress,138.43,14,1937.99,12.36,239.63,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Multivitamínico,Suplementos,AliExpress,128.17,20,2563.46,12.36,316.97,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Multivitamínico,Suplementos,AliExpress,129.41,8,1035.3,12.36,128.01,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Multivitamínico,Suplementos,AliExpress,135.12,13,1756.54,12.36,217.2,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Multivitamínico,Suplementos,AliExpress,132.06,1,132.06,12.36,16.33,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Multivitamínico,Suplementos,AliExpress,130.12,8,1040.93,12.36,128.71,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Multivitamínico,Suplementos,AliExpress,136.69,13,1777.01,12.36,219.73,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Multivitamínico,Suplementos,AliExpress,133.73,22,2942.09,12.36,363.79,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Multivitamínico,Suplementos,AliExpress,128.91,22,2836.05,12.36,350.68,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Multivitamínico,Suplementos,AliExpress,136.42,12,1637.09,12.36,202.42,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Multivitamínico,Suplementos,AliExpress,138.26,5,691.32,12.36,85.48,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Multivitamínico,Suplementos,AliExpress,131.73,7,922.12,12.36,114.02,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Multivitamínico,Suplementos,AliExpress,139.46,15,2091.95,12.36,258.67,False,physical,AliExpress API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Multivitamínico,Suplementos,Magazine Luiza,46.53,13,604.91,17.75,107.36,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Multivitamínico,Suplementos,Magazine Luiza,49.39,13,642.06,17.75,113.95,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Multivitamínico,Suplementos,Magazine Luiza,46.79,15,701.86,17.75,124.56,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Multivitamínico,Suplementos,Magazine Luiza,49.14,2,98.29,17.75,17.44,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Multivitamínico,Suplementos,Magazine Luiza,48.35,19,918.68,17.75,163.04,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Multivitamínico,Suplementos,Magazine Luiza,47.55,18,855.96,17.75,151.91,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Multivitamínico,Suplementos,Magazine Luiza,48.34,19,918.51,17.75,163.01,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Multivitamínico,Suplementos,Magazine Luiza,48.23,19,916.37,17.75,162.63,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Multivitamínico,Suplementos,Magazine Luiza,49.17,1,49.17,17.75,8.73,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Multivitamínico,Suplementos,Magazine Luiza,49.97,12,599.65,17.75,106.42,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Multivitamínico,Suplementos,Magazine Luiza,49.83,18,896.96,17.75,159.19,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Multivitamínico,Suplementos,Magazine Luiza,50.08,23,1151.79,17.75,204.41,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Multivitamínico,Suplementos,Magazine Luiza,47.35,5,236.77,17.75,42.02,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Multivitamínico,Suplementos,Magazine Luiza,48.2,13,626.6,17.75,111.21,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Multivitamínico,Suplementos,Magazine Luiza,46.35,5,231.75,17.75,41.13,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Multivitamínico,Suplementos,Magazine Luiza,48.77,20,975.42,17.75,173.11,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Multivitamínico,Suplementos,Magazine Luiza,49.59,17,843.06,17.75,149.62,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Multivitamínico,Suplementos,Magazine Luiza,49.12,24,1178.98,17.75,209.24,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Multivitamínico,Suplementos,Magazine Luiza,46.68,7,326.74,17.75,57.99,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Multivitamínico,Suplementos,Magazine Luiza,48.42,16,774.7,17.75,137.49,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Multivitamínico,Suplementos,Magazine Luiza,46.38,1,46.38,17.75,8.23,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Multivitamínico,Suplementos,Magazine Luiza,49.06,19,932.23,17.75,165.45,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Multivitamínico,Suplementos,Magazine Luiza,47.82,7,334.77,17.75,59.41,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Multivitamínico,Suplementos,Magazine Luiza,49.94,9,449.42,17.75,79.76,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Multivitamínico,Suplementos,Magazine Luiza,50.17,22,1103.66,17.75,195.87,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Multivitamínico,Suplementos,Magazine Luiza,48.87,20,977.38,17.75,173.46,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Multivitamínico,Suplementos,Magazine Luiza,47.48,7,332.34,17.75,58.98,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Multivitamínico,Suplementos,Magazine Luiza,49.23,14,689.23,17.75,122.32,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Multivitamínico,Suplementos,Magazine Luiza,48.66,18,875.84,17.75,155.44,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Multivitamínico,Suplementos,Magazine Luiza,50.4,20,1007.91,17.75,178.88,False,physical,Magazine Luiza API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Termogênico,Suplementos,Amazon,73.72,15,1105.77,12.75,140.96,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Termogênico,Suplementos,Amazon,78.24,24,1877.85,12.75,239.38,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-28,Termogênico,Suplementos,Amazon,75.07,3,225.21,12.75,28.71,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-27,Termogênico,Suplementos,Amazon,71.23,16,1139.63,12.75,145.28,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-26,Termogênico,Suplementos,Amazon,74.24,23,1707.59,12.75,217.68,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-25,Termogênico,Suplementos,Amazon,72.69,15,1090.32,12.75,138.99,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-24,Termogênico,Suplementos,Amazon,73.67,22,1620.67,12.75,206.6,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-23,Termogênico,Suplementos,Amazon,78.27,16,1252.36,12.75,159.65,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-22,Termogênico,Suplementos,Amazon,76.87,19,1460.46,12.75,186.18,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-21,Termogênico,Suplementos,Amazon,77.13,24,1851.05,12.75,235.97,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-20,Termogênico,Suplementos,Amazon,76.52,1,76.52,12.75,9.75,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-19,Termogênico,Suplementos,Amazon,71.38,36,2569.79,12.75,327.59,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-18,Termogênico,Suplementos,Amazon,73.31,24,1759.42,12.75,224.29,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-17,Termogênico,Suplementos,Amazon,73.77,10,737.68,12.75,94.04,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-16,Termogênico,Suplementos,Amazon,76.27,25,1906.66,12.75,243.06,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-15,Termogênico,Suplementos,Amazon,75.39,9,678.48,12.75,86.49,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-14,Termogênico,Suplementos,Amazon,75.6,13,982.75,12.75,125.28,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-13,Termogênico,Suplementos,Amazon,71.17,28,1992.67,12.75,254.02,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-12,Termogênico,Suplementos,Amazon,76.85,13,999.05,12.75,127.36,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-11,Termogênico,Suplementos,Amazon,76.74,3,230.21,12.75,29.35,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-10,Termogênico,Suplementos,Amazon,71.81,3,215.42,12.75,27.46,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-09,Termogênico,Suplementos,Amazon,72.24,30,2167.13,12.75,276.26,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-08,Termogênico,Suplementos,Amazon,78.32,25,1958.12,12.75,249.62,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-07,Termogênico,Suplementos,Amazon,76.48,22,1682.53,12.75,214.49,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-06,Termogênico,Suplementos,Amazon,71.91,28,2013.52,12.75,256.68,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-05,Termogênico,Suplementos,Amazon,76.01,28,2128.38,12.75,271.32,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-04,Termogênico,Suplementos,Amazon,78.18,25,1954.62,12.75,249.17,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-03,Termogênico,Suplementos,Amazon,76.31,15,1144.59,12.75,145.91,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-02,Termogênico,Suplementos,Amazon,77.32,13,1005.14,12.75,128.13,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-01,Termogênico,Suplementos,Amazon,77.66,9,698.93,12.75,89.1,False,physical,Amazon API (simulado),,,,,,2025-04-30 17:58:28
2025-04-30,Termogênico,Suplementos,Mercado Livre,52.87,25,1321.75,20.29,268.23,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
2025-04-29,Termogênico,Suplementos,Mercado Livre,52.97,28,1483.28,20.29,301.01,False,physical,Mercado Livre API (simulado),,,,,,2025-04-30 17:58:28
